observation_id,source_id,actor_id,handle,content,timestamp,pgp_key,wallet_address,domain,url,category,language,observation_type,confidence,first_seen,last_seen
OBS_008585,SRC_002734,,,"Clearnet mirror association found for infra-host-1668.synthetic, weak confidence link to INFRA_CLUSTER_04.",2026-08-09T00:00:00Z,,,infra-host-1668.synthetic,,infrastructure,en,infrastructure,0.25,2026-08-09T00:00:00Z,2026-08-13T00:00:00Z
OBS_008586,SRC_005804,ACT_0032,,Service banner text for banner-synth-caddy-82 closely matches banner text used elsewhere in INFRA_CLUSTER_40.,2026-08-22T00:00:00Z,,,,,infrastructure,en,infrastructure,0.41,2026-08-22T00:00:00Z,2026-08-23T00:00:00Z
OBS_008587,SRC_005756,ACT_0047,,"Clearnet mirror association found for infra-host-4494.synthetic, weak confidence link to INFRA_CLUSTER_36.",2026-02-03T10:59:17Z,,,infra-host-4494.synthetic,,,en,infrastructure,0.4,2026-02-03T10:59:17Z,2026-02-04T10:59:17Z
OBS_008588,SRC_002387,ACT_0012,,Server banner fingerprint 'banner-synth-apache-75' matches prior observations in INFRA_CLUSTER_24.,2026-08-19T00:00:00Z,,,,,infrastructure,en,infrastructure,0.12,2026-08-19T00:00:00Z,2026-09-01T00:00:00Z
OBS_008589,SRC_005313,,,Direct infrastructure overlap between infra-host-4283.synthetic and known INFRA_CLUSTER_29 nodes.,2026-08-08T00:00:00Z,,,,,infrastructure,en,infrastructure,0.34,2026-08-08T00:00:00Z,2026-08-20T00:00:00Z
OBS_008590,SRC_000598,ACT_0040,,,2026-01-08T18:40:31Z,,,demo-node-1703.synthetic,,,en,infrastructure,0.42,2026-01-08T18:40:31Z,2026-01-11T18:40:31Z
OBS_008591,SRC_002434,ACT_0051,,Server banner fingerprint 'banner-synth-apache-24' matches prior observations in INFRA_CLUSTER_20.,2026-08-29T00:00:00Z,,,,,,en,infrastructure,0.35,2026-08-29T00:00:00Z,2026-09-11T00:00:00Z
OBS_008592,SRC_003663,ACT_0035,,Server banner fingerprint 'banner-synth-apache-80' matches prior observations in INFRA_CLUSTER_15.,2026-04-19T15:43:16Z,,,,,infrastructure,en,infrastructure,0.48,2026-04-19T15:43:16Z,2026-04-25T15:43:16Z
OBS_008593,SRC_005520,ACT_0033,,Direct infrastructure overlap between infra-host-1243.synthetic and known INFRA_CLUSTER_08 nodes.,2025-07-10T04:37:32Z,,,,,,en,infrastructure,0.39,2025-07-10T04:37:32Z,2025-07-23T04:37:32Z
OBS_008594,SRC_000251,ACT_0037,,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_33.,2024-12-11T20:28:06Z,,,,,infrastructure,en,infrastructure,0.72,2024-12-11T20:28:06Z,2024-12-27T20:28:06Z
OBS_008595,SRC_003845,ACT_0009,,Synthetic domain demo-node-3803.synthetic resolved via simulated crawler pass; associated with cluster INFRA_CLUSTER_38.,2026-08-25T00:00:00Z,,,,,,en,infrastructure,0.49,2026-08-25T00:00:00Z,2026-09-04T00:00:00Z
OBS_008596,SRC_004288,ACT_0030,,Direct infrastructure overlap between infra-host-5121.synthetic and known INFRA_CLUSTER_30 nodes.,2026-08-10T00:00:00Z,,,,,,en,infrastructure,0.64,2026-08-10T00:00:00Z,2026-08-24T00:00:00Z
OBS_008597,SRC_001712,ACT_0034,,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_28.,2024-11-21T13:12:42Z,,,cert-synth-2397,,infrastructure,en,infrastructure,0.15,2024-11-21T13:12:42Z,2024-12-11T13:12:42Z
OBS_008598,SRC_002078,,,Descriptor metadata for infra-host-4132.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_38.,2025-08-27T19:36:25Z,,,,,infrastructure,en,infrastructure,0.48,2025-08-27T19:36:25Z,2025-09-07T19:36:25Z
OBS_008599,SRC_005354,ACT_0011,,Synthetic domain demo-node-0083.synthetic resolved via simulated crawler pass; associated with cluster INFRA_CLUSTER_03.,2026-08-31T00:00:00Z,,,,,infrastructure,en,infrastructure,0.7,2026-08-31T00:00:00Z,2026-09-01T00:00:00Z
OBS_008600,SRC_003136,ACT_0019,,DNS relationship links infra-host-1962.synthetic to other nodes in INFRA_CLUSTER_19.,2026-05-31T18:08:11Z,,,,,infrastructure,en,infrastructure,0.31,2026-05-31T18:08:11Z,2026-06-04T18:08:11Z
OBS_008601,SRC_004051,ACT_0055,,Direct infrastructure overlap between infra-host-2843.synthetic and known INFRA_CLUSTER_24 nodes.,2026-04-29T11:07:27Z,,,,,,en,infrastructure,0.57,2026-04-29T11:07:27Z,2026-05-18T11:07:27Z
OBS_008602,SRC_002835,ACT_0005,,,2025-10-15T08:12:20Z,,,,,infrastructure,en,infrastructure,0.32,2025-10-15T08:12:20Z,2025-10-20T08:12:20Z
OBS_008603,SRC_002675,,,Certificate issuance pattern for infra-host-4284.synthetic aligns with INFRA_CLUSTER_05 timeline.,2024-11-10T21:47:44Z,,,,,infrastructure,en,infrastructure,0.23,2024-11-10T21:47:44Z,2024-11-30T21:47:44Z
OBS_008604,SRC_004138,ACT_0054,,Server banner fingerprint 'banner-synth-apache-54' matches prior observations in INFRA_CLUSTER_08.,2025-02-17T08:56:39Z,,,,,infrastructure,en,infrastructure,0.72,2025-02-17T08:56:39Z,2025-02-25T08:56:39Z
OBS_008605,SRC_000900,ACT_0022,,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_06.,2025-08-06T10:13:48Z,,,,,infrastructure,en,infrastructure,0.47,2025-08-06T10:13:48Z,2025-08-12T10:13:48Z
OBS_008606,SRC_004283,,,Service banner text for banner-synth-nginx-00 closely matches banner text used elsewhere in INFRA_CLUSTER_10.,2026-08-24T00:00:00Z,,,banner-synth-nginx-00,,infrastructure,en,infrastructure,0.58,2026-08-24T00:00:00Z,2026-09-05T00:00:00Z
OBS_008607,SRC_005061,,,,2026-05-08T15:43:16Z,,,,,infrastructure,en,infrastructure,0.43,2026-05-08T15:43:16Z,2026-05-08T15:43:16Z
OBS_008608,SRC_001929,,,Service banner text for banner-synth-nginx-61 closely matches banner text used elsewhere in INFRA_CLUSTER_38.,2026-09-01T00:00:00Z,,,,,infrastructure,en,infrastructure,0.44,2026-09-01T00:00:00Z,2026-09-01T00:00:00Z
OBS_008609,SRC_004445,ACT_0048,,Direct infrastructure overlap between infra-host-4934.synthetic and known INFRA_CLUSTER_26 nodes.,2026-05-08T02:17:28Z,,,,,infrastructure,en,infrastructure,0.06,2026-05-08T02:17:28Z,2026-05-13T02:17:28Z
OBS_008610,SRC_000181,ACT_0051,,Hosting fingerprint for infra-host-2048.synthetic consistent with other INFRA_CLUSTER_20 infrastructure.,2024-02-02T02:17:28Z,,,,,infrastructure,en,infrastructure,0.33,2024-02-02T02:17:28Z,2024-02-12T02:17:28Z
OBS_008611,SRC_002126,ACT_0018,,Server banner fingerprint 'banner-synth-nginx-33' matches prior observations in INFRA_CLUSTER_36.,2026-08-07T00:00:00Z,,,banner-synth-nginx-33,,,en,infrastructure,0.79,2026-08-07T00:00:00Z,2026-08-25T00:00:00Z
OBS_008612,SRC_004497,ACT_0038,,,2026-08-30T00:00:00Z,,,,,infrastructure,en,infrastructure,0.32,2026-08-30T00:00:00Z,2026-09-01T00:00:00Z
OBS_008613,SRC_004753,,,"Simulated status endpoint exposure detected on infra-host-3949.synthetic (non-exploitative, metadata only).",2026-08-20T00:00:00Z,,,,,infrastructure,en,infrastructure,0.42,2026-08-20T00:00:00Z,2026-08-31T00:00:00Z
OBS_008614,SRC_004387,ACT_0051,,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_20.,2026-08-11T00:00:00Z,,,cert-synth-4971,,infrastructure,en,infrastructure,0.31,2026-08-11T00:00:00Z,2026-08-19T00:00:00Z
OBS_008615,SRC_001113,ACT_0011,,"Simulated status endpoint exposure detected on infra-host-4472.synthetic (non-exploitative, metadata only).",2026-01-21T15:43:16Z,,,,,infrastructure,en,infrastructure,0.7,2026-01-21T15:43:16Z,2026-02-01T15:43:16Z
OBS_008616,SRC_000606,ACT_0049,,DNS relationship links infra-host-1913.synthetic to other nodes in INFRA_CLUSTER_12.,2026-08-29T00:00:00Z,,,,,infrastructure,en,infrastructure,0.62,2026-08-29T00:00:00Z,2026-09-09T00:00:00Z
OBS_008617,SRC_001054,,,Synthetic domain demo-node-0220.synthetic resolved via simulated crawler pass; associated with cluster INFRA_CLUSTER_02.,2024-07-10T13:12:42Z,,,,,,en,infrastructure,0.19,2024-07-10T13:12:42Z,2024-07-17T13:12:42Z
OBS_008618,SRC_001262,,,,2026-08-06T00:00:00Z,,,,,infrastructure,en,infrastructure,0.69,2026-08-06T00:00:00Z,2026-08-14T00:00:00Z
OBS_008619,SRC_004091,,,"Simulated status endpoint exposure detected on infra-host-4252.synthetic (non-exploitative, metadata only).",2026-08-04T00:00:00Z,,,,,infrastructure,en,infrastructure,0.45,2026-08-04T00:00:00Z,2026-08-05T00:00:00Z
OBS_008620,SRC_002768,ACT_0043,,Certificate issuance pattern for infra-host-4848.synthetic aligns with INFRA_CLUSTER_23 timeline.,2026-08-12T00:00:00Z,,,infra-host-4848.synthetic,,infrastructure,en,infrastructure,0.45,2026-08-12T00:00:00Z,2026-08-22T00:00:00Z
OBS_008621,SRC_002306,,,,2026-08-30T00:00:00Z,,,infra-host-4249.synthetic,,infrastructure,en,infrastructure,0.83,2026-08-30T00:00:00Z,2026-08-30T00:00:00Z
OBS_008622,SRC_000597,,,,2026-08-29T00:00:00Z,,,,,infrastructure,en,infrastructure,0.19,2026-08-29T00:00:00Z,2026-09-07T00:00:00Z
OBS_008623,SRC_004378,ACT_0043,,Service banner text for banner-synth-caddy-60 closely matches banner text used elsewhere in INFRA_CLUSTER_23.,2025-09-26T22:51:37Z,,,,,infrastructure,en,infrastructure,0.28,2025-09-26T22:51:37Z,2025-10-07T22:51:37Z
OBS_008624,SRC_001474,ACT_0015,,Certificate issuance pattern for infra-host-3520.synthetic aligns with INFRA_CLUSTER_04 timeline.,2026-08-29T00:00:00Z,,,,,infrastructure,en,infrastructure,0.78,2026-08-29T00:00:00Z,2026-09-02T00:00:00Z
OBS_008625,SRC_005288,ACT_0004,,Hosting fingerprint for infra-host-3977.synthetic consistent with other INFRA_CLUSTER_38 infrastructure.,2026-08-25T00:00:00Z,,,infra-host-3977.synthetic,,infrastructure,en,infrastructure,0.45,2026-08-25T00:00:00Z,2026-09-05T00:00:00Z
OBS_008626,SRC_005497,,,Hosting fingerprint for infra-host-5913.synthetic consistent with other INFRA_CLUSTER_11 infrastructure.,2026-06-13T11:28:43Z,,,,,infrastructure,en,infrastructure,0.3,2026-06-13T11:28:43Z,2026-06-13T11:28:43Z
OBS_008627,SRC_000345,,,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_24.,2026-08-07T00:00:00Z,,,,,infrastructure,en,infrastructure,0.32,2026-08-07T00:00:00Z,2026-08-26T00:00:00Z
OBS_008628,SRC_001124,,,Service banner text for banner-synth-apache-43 closely matches banner text used elsewhere in INFRA_CLUSTER_04.,2026-07-01T21:36:22Z,,,,,infrastructure,en,infrastructure,0.57,2026-07-01T21:36:22Z,2026-07-20T21:36:22Z
OBS_008629,SRC_001559,,,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_15.,2026-01-30T15:43:16Z,,,cert-synth-2150,,infrastructure,en,infrastructure,0.48,2026-01-30T15:43:16Z,2026-02-07T15:43:16Z
OBS_008630,SRC_001304,ACT_0058,,Certificate issuance pattern for infra-host-0688.synthetic aligns with INFRA_CLUSTER_21 timeline.,2026-07-03T22:04:42Z,,,infra-host-0688.synthetic,,infrastructure,en,infrastructure,0.44,2026-07-03T22:04:42Z,2026-07-23T22:04:42Z
OBS_008631,SRC_002939,ACT_0023,,DNS relationship links infra-host-5599.synthetic to other nodes in INFRA_CLUSTER_26.,2026-08-02T00:00:00Z,,,,,infrastructure,en,infrastructure,0.49,2026-08-02T00:00:00Z,2026-08-11T00:00:00Z
OBS_008632,SRC_005276,ACT_0040,,DNS relationship links infra-host-5199.synthetic to other nodes in INFRA_CLUSTER_10.,2026-09-01T00:00:00Z,,,,,infrastructure,en,infrastructure,0.68,2026-09-01T00:00:00Z,2026-09-03T00:00:00Z
OBS_008633,SRC_003421,,,Direct infrastructure overlap between infra-host-2494.synthetic and known INFRA_CLUSTER_08 nodes.,2026-05-28T04:37:32Z,,,,,infrastructure,en,infrastructure,0.34,2026-05-28T04:37:32Z,2026-06-03T04:37:32Z
OBS_008634,SRC_001724,,,Direct infrastructure overlap between infra-host-4867.synthetic and known INFRA_CLUSTER_29 nodes.,2026-08-15T00:00:00Z,,,,,,en,infrastructure,0.25,2026-08-15T00:00:00Z,2026-09-03T00:00:00Z
OBS_008635,SRC_004325,ACT_0038,,Service banner text for banner-synth-nginx-23 closely matches banner text used elsewhere in INFRA_CLUSTER_29.,2025-12-21T21:22:52Z,,,banner-synth-nginx-23,,infrastructure,en,infrastructure,0.17,2025-12-21T21:22:52Z,2026-01-10T21:22:52Z
OBS_008636,SRC_000657,ACT_0024,,,2025-12-17T01:20:48Z,,,,,infrastructure,en,infrastructure,0.44,2025-12-17T01:20:48Z,2026-01-02T01:20:48Z
OBS_008637,SRC_001641,,,Server banner fingerprint 'banner-synth-apache-28' matches prior observations in INFRA_CLUSTER_36.,2026-08-27T00:00:00Z,,,banner-synth-apache-28,,infrastructure,en,infrastructure,0.25,2026-08-27T00:00:00Z,2026-09-08T00:00:00Z
OBS_008638,SRC_002659,,,,2024-11-23T22:51:37Z,,,,,infrastructure,en,infrastructure,0.25,2024-11-23T22:51:37Z,2024-12-04T22:51:37Z
OBS_008639,SRC_004083,ACT_0059,,Server banner fingerprint 'banner-synth-caddy-06' matches prior observations in INFRA_CLUSTER_05.,2026-09-01T00:00:00Z,,,,,infrastructure,en,infrastructure,0.45,2026-09-01T00:00:00Z,2026-09-01T00:00:00Z
OBS_008640,SRC_004063,,,"Clearnet mirror association found for infra-host-3423.synthetic, weak confidence link to INFRA_CLUSTER_02.",2026-08-13T00:00:00Z,,,,,infrastructure,en,infrastructure,0.23,2026-08-13T00:00:00Z,2026-08-31T00:00:00Z
OBS_008641,SRC_000001,,,DNS relationship links infra-host-6045.synthetic to other nodes in INFRA_CLUSTER_30.,2025-11-10T15:43:16Z,,,,,infrastructure,en,infrastructure,0.28,2025-11-10T15:43:16Z,2025-11-28T15:43:16Z
OBS_008642,SRC_005152,ACT_0029,,Hosting fingerprint for infra-host-3753.synthetic consistent with other INFRA_CLUSTER_24 infrastructure.,2026-08-17T00:00:00Z,,,,,,en,infrastructure,0.56,2026-08-17T00:00:00Z,2026-09-04T00:00:00Z
OBS_008643,SRC_005551,ACT_0047,,Descriptor metadata for infra-host-0676.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_36.,2025-05-03T19:31:51Z,,,infra-host-0676.synthetic,,infrastructure,en,infrastructure,0.51,2025-05-03T19:31:51Z,2025-05-06T19:31:51Z
OBS_008644,SRC_001153,,,Hosting fingerprint for infra-host-3846.synthetic consistent with other INFRA_CLUSTER_19 infrastructure.,2025-11-23T18:21:03Z,,,infra-host-3846.synthetic,,,en,infrastructure,0.05,2025-11-23T18:21:03Z,2025-11-24T18:21:03Z
OBS_008645,SRC_005087,ACT_0004,,"Simulated status endpoint exposure detected on infra-host-4401.synthetic (non-exploitative, metadata only).",2026-07-01T17:09:54Z,,,infra-host-4401.synthetic,,infrastructure,en,infrastructure,0.1,2026-07-01T17:09:54Z,2026-07-20T17:09:54Z
OBS_008646,SRC_002268,,,Service banner text for banner-synth-caddy-22 closely matches banner text used elsewhere in INFRA_CLUSTER_03.,2026-01-30T18:21:03Z,,,,,infrastructure,en,infrastructure,0.47,2026-01-30T18:21:03Z,2026-02-18T18:21:03Z
OBS_008647,SRC_005701,,,Synthetic domain demo-node-0043.synthetic resolved via simulated crawler pass; associated with cluster INFRA_CLUSTER_36.,2026-08-20T18:21:03Z,,,demo-node-0043.synthetic,,infrastructure,en,infrastructure,0.26,2026-08-20T18:21:03Z,2026-09-06T18:21:03Z
OBS_008648,SRC_000658,,,Synthetic domain demo-node-1959.synthetic resolved via simulated crawler pass; associated with cluster INFRA_CLUSTER_21.,2024-11-02T04:37:32Z,,,,,infrastructure,en,infrastructure,0.57,2024-11-02T04:37:32Z,2024-11-13T04:37:32Z
OBS_008649,SRC_003022,,,Synthetic domain demo-node-0048.synthetic resolved via simulated crawler pass; associated with cluster INFRA_CLUSTER_20.,2026-06-19T04:35:29Z,,,,,infrastructure,en,infrastructure,0.05,2026-06-19T04:35:29Z,2026-06-30T04:35:29Z
OBS_008650,SRC_001707,,,Server banner fingerprint 'banner-synth-caddy-32' matches prior observations in INFRA_CLUSTER_28.,2026-08-06T00:00:00Z,,,,,infrastructure,en,infrastructure,0.39,2026-08-06T00:00:00Z,2026-08-08T00:00:00Z
OBS_008651,SRC_004757,,,Descriptor metadata for infra-host-0222.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_39.,2025-10-31T19:15:51Z,,,,,,en,infrastructure,0.79,2025-10-31T19:15:51Z,2025-11-07T19:15:51Z
OBS_008652,SRC_000474,,,DNS relationship links infra-host-0326.synthetic to other nodes in INFRA_CLUSTER_14.,2026-07-29T10:20:14Z,,,,,infrastructure,en,infrastructure,0.67,2026-07-29T10:20:14Z,2026-08-17T10:20:14Z
OBS_008653,SRC_001664,ACT_0011,,Hosting fingerprint for infra-host-5007.synthetic consistent with other INFRA_CLUSTER_03 infrastructure.,2026-02-12T15:47:40Z,,,,,infrastructure,en,infrastructure,0.21,2026-02-12T15:47:40Z,2026-02-27T15:47:40Z
OBS_008654,SRC_003276,,,"Simulated status endpoint exposure detected on infra-host-2447.synthetic (non-exploitative, metadata only).",2026-02-27T22:51:37Z,,,,,infrastructure,en,infrastructure,0.34,2026-02-27T22:51:37Z,2026-03-12T22:51:37Z
OBS_008655,SRC_005810,ACT_0022,,"Clearnet mirror association found for infra-host-5905.synthetic, weak confidence link to INFRA_CLUSTER_06.",2026-08-10T00:00:00Z,,,infra-host-5905.synthetic,,,en,infrastructure,0.07,2026-08-10T00:00:00Z,2026-08-27T00:00:00Z
OBS_008656,SRC_001222,ACT_0038,,Hosting fingerprint for infra-host-3984.synthetic consistent with other INFRA_CLUSTER_29 infrastructure.,2026-08-16T00:00:00Z,,,,,infrastructure,en,infrastructure,0.21,2026-08-16T00:00:00Z,2026-08-25T00:00:00Z
OBS_008657,SRC_004523,,,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_34.,2026-08-29T00:00:00Z,,,,,infrastructure,en,infrastructure,0.53,2026-08-29T00:00:00Z,2026-09-08T00:00:00Z
OBS_008658,SRC_005153,,,"Clearnet mirror association found for infra-host-4452.synthetic, weak confidence link to INFRA_CLUSTER_23.",2026-08-04T00:00:00Z,,,,,infrastructure,en,infrastructure,0.16,2026-08-04T00:00:00Z,2026-08-16T00:00:00Z
OBS_008659,SRC_004705,ACT_0057,,Hosting fingerprint for infra-host-4475.synthetic consistent with other INFRA_CLUSTER_12 infrastructure.,2026-08-11T00:00:00Z,,,infra-host-4475.synthetic,,infrastructure,en,infrastructure,0.66,2026-08-11T00:00:00Z,2026-08-13T00:00:00Z
OBS_008660,SRC_005632,ACT_0003,,Descriptor metadata for infra-host-3473.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_03.,2025-10-09T00:56:31Z,,,,,infrastructure,en,infrastructure,0.34,2025-10-09T00:56:31Z,2025-10-25T00:56:31Z
OBS_008661,SRC_000972,ACT_0007,,Certificate issuance pattern for infra-host-3310.synthetic aligns with INFRA_CLUSTER_34 timeline.,2026-08-05T00:00:00Z,,,,,infrastructure,en,infrastructure,0.66,2026-08-05T00:00:00Z,2026-08-19T00:00:00Z
OBS_008662,SRC_005839,ACT_0029,,"Simulated status endpoint exposure detected on infra-host-0638.synthetic (non-exploitative, metadata only).",2026-09-01T00:00:00Z,,,,,infrastructure,en,infrastructure,0.33,2026-09-01T00:00:00Z,2026-09-18T00:00:00Z
OBS_008663,SRC_001176,,,Synthetic domain demo-node-3933.synthetic resolved via simulated crawler pass; associated with cluster INFRA_CLUSTER_06.,2026-08-23T00:00:00Z,,,,,infrastructure,en,infrastructure,0.63,2026-08-23T00:00:00Z,2026-09-10T00:00:00Z
OBS_008664,SRC_004192,ACT_0051,,Certificate issuance pattern for infra-host-6151.synthetic aligns with INFRA_CLUSTER_20 timeline.,2026-08-03T00:00:00Z,,,,,infrastructure,en,infrastructure,0.82,2026-08-03T00:00:00Z,2026-08-11T00:00:00Z
OBS_008665,SRC_002881,ACT_0004,,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_38.,2026-08-30T00:00:00Z,,,,,,en,infrastructure,0.32,2026-08-30T00:00:00Z,2026-09-18T00:00:00Z
OBS_008666,SRC_001713,ACT_0041,,DNS relationship links infra-host-2630.synthetic to other nodes in INFRA_CLUSTER_07.,2026-08-28T00:00:00Z,,,,,,en,infrastructure,0.32,2026-08-28T00:00:00Z,2026-09-05T00:00:00Z
OBS_008667,SRC_002946,ACT_0011,,DNS relationship links infra-host-1751.synthetic to other nodes in INFRA_CLUSTER_03.,2025-03-13T10:13:36Z,,,,,infrastructure,en,infrastructure,0.41,2025-03-13T10:13:36Z,2025-03-21T10:13:36Z
OBS_008668,SRC_000482,ACT_0031,,Server banner fingerprint 'banner-synth-caddy-30' matches prior observations in INFRA_CLUSTER_35.,2026-08-12T00:00:00Z,,,,,,en,infrastructure,0.63,2026-08-12T00:00:00Z,2026-08-30T00:00:00Z
OBS_008669,SRC_000618,ACT_0038,,Service banner text for banner-synth-apache-19 closely matches banner text used elsewhere in INFRA_CLUSTER_29.,2026-08-17T00:00:00Z,,,,,,en,infrastructure,0.42,2026-08-17T00:00:00Z,2026-08-17T00:00:00Z
OBS_008670,SRC_003170,ACT_0030,,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_30.,2025-11-24T18:21:03Z,,,,,,en,infrastructure,0.48,2025-11-24T18:21:03Z,2025-11-30T18:21:03Z
OBS_008671,SRC_002151,ACT_0010,,DNS relationship links infra-host-1093.synthetic to other nodes in INFRA_CLUSTER_24.,2026-02-19T21:36:22Z,,,,,,en,infrastructure,0.35,2026-02-19T21:36:22Z,2026-03-10T21:36:22Z
OBS_008672,SRC_000807,ACT_0046,,Descriptor metadata for infra-host-4067.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_34.,2026-08-27T00:00:00Z,,,,,infrastructure,en,infrastructure,0.44,2026-08-27T00:00:00Z,2026-08-27T00:00:00Z
OBS_008673,SRC_001743,,,Certificate issuance pattern for infra-host-0632.synthetic aligns with INFRA_CLUSTER_13 timeline.,2026-08-02T10:20:14Z,,,,,,en,infrastructure,0.7,2026-08-02T10:20:14Z,2026-08-21T10:20:14Z
OBS_008674,SRC_003429,,,"Clearnet mirror association found for infra-host-2382.synthetic, weak confidence link to INFRA_CLUSTER_22.",2026-01-20T04:37:32Z,,,,,infrastructure,en,infrastructure,0.34,2026-01-20T04:37:32Z,2026-02-07T04:37:32Z
OBS_008675,SRC_002602,,,DNS relationship links infra-host-3128.synthetic to other nodes in INFRA_CLUSTER_28.,2026-02-06T00:39:48Z,,,,,infrastructure,en,infrastructure,0.49,2026-02-06T00:39:48Z,2026-02-18T00:39:48Z
OBS_008676,SRC_004930,ACT_0032,,"Clearnet mirror association found for infra-host-2460.synthetic, weak confidence link to INFRA_CLUSTER_40.",2025-08-28T01:12:14Z,,,infra-host-2460.synthetic,,infrastructure,en,infrastructure,0.36,2025-08-28T01:12:14Z,2025-08-31T01:12:14Z
OBS_008677,SRC_005579,,,,2025-12-06T10:37:19Z,,,,,infrastructure,en,infrastructure,0.54,2025-12-06T10:37:19Z,2025-12-22T10:37:19Z
OBS_008678,SRC_004569,,,"Simulated status endpoint exposure detected on infra-host-1304.synthetic (non-exploitative, metadata only).",2025-05-29T04:37:32Z,,,,,infrastructure,en,infrastructure,0.44,2025-05-29T04:37:32Z,2025-06-03T04:37:32Z
OBS_008679,SRC_002847,,,DNS relationship links infra-host-3275.synthetic to other nodes in INFRA_CLUSTER_19.,2026-08-31T00:00:00Z,,,infra-host-3275.synthetic,,,en,infrastructure,0.44,2026-08-31T00:00:00Z,2026-09-11T00:00:00Z
OBS_008680,SRC_001706,,,Direct infrastructure overlap between infra-host-1596.synthetic and known INFRA_CLUSTER_14 nodes.,2025-10-19T10:37:19Z,,,,,,en,infrastructure,0.26,2025-10-19T10:37:19Z,2025-10-26T10:37:19Z
OBS_008681,SRC_001487,,,Direct infrastructure overlap between infra-host-3383.synthetic and known INFRA_CLUSTER_08 nodes.,2025-05-13T21:22:52Z,,,,,,en,infrastructure,0.32,2025-05-13T21:22:52Z,2025-05-23T21:22:52Z
OBS_008682,SRC_004737,ACT_0011,,Server banner fingerprint 'banner-synth-nginx-51' matches prior observations in INFRA_CLUSTER_03.,2026-01-28T18:08:11Z,,,,,infrastructure,en,infrastructure,0.17,2026-01-28T18:08:11Z,2026-02-05T18:08:11Z
OBS_008683,SRC_000392,,,Server banner fingerprint 'banner-synth-apache-69' matches prior observations in INFRA_CLUSTER_23.,2026-09-01T00:00:00Z,,,banner-synth-apache-69,,infrastructure,en,infrastructure,0.13,2026-09-01T00:00:00Z,2026-09-03T00:00:00Z
OBS_008684,SRC_002776,ACT_0004,,Direct infrastructure overlap between infra-host-6179.synthetic and known INFRA_CLUSTER_38 nodes.,2024-04-12T02:17:28Z,,,,,infrastructure,en,infrastructure,0.4,2024-04-12T02:17:28Z,2024-04-24T02:17:28Z
OBS_008685,SRC_005344,ACT_0012,,,2026-06-06T13:33:59Z,,,,,infrastructure,en,infrastructure,0.53,2026-06-06T13:33:59Z,2026-06-21T13:33:59Z
OBS_008686,SRC_005406,ACT_0038,,Service banner text for banner-synth-nginx-62 closely matches banner text used elsewhere in INFRA_CLUSTER_29.,2026-08-03T00:00:00Z,,,banner-synth-nginx-62,,,en,infrastructure,0.19,2026-08-03T00:00:00Z,2026-08-06T00:00:00Z
OBS_008687,SRC_003902,ACT_0059,,Certificate issuance pattern for infra-host-1457.synthetic aligns with INFRA_CLUSTER_05 timeline.,2026-09-01T00:00:00Z,,,infra-host-1457.synthetic,,,en,infrastructure,0.19,2026-09-01T00:00:00Z,2026-09-16T00:00:00Z
OBS_008688,SRC_000938,,,,2025-12-22T10:37:19Z,,,cert-synth-4455,,infrastructure,en,infrastructure,0.58,2025-12-22T10:37:19Z,2025-12-28T10:37:19Z
OBS_008689,SRC_005831,ACT_0050,,Synthetic domain demo-node-3624.synthetic resolved via simulated crawler pass; associated with cluster INFRA_CLUSTER_25.,2026-08-19T00:00:00Z,,,,,infrastructure,en,infrastructure,0.8,2026-08-19T00:00:00Z,2026-08-25T00:00:00Z
OBS_008690,SRC_001533,ACT_0053,,Descriptor metadata for infra-host-3147.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_14.,2025-02-21T21:22:52Z,,,,,infrastructure,en,infrastructure,0.15,2025-02-21T21:22:52Z,2025-03-10T21:22:52Z
OBS_008691,SRC_003972,,,Certificate issuance pattern for infra-host-0652.synthetic aligns with INFRA_CLUSTER_18 timeline.,2025-08-02T15:47:40Z,,,infra-host-0652.synthetic,,infrastructure,en,infrastructure,0.67,2025-08-02T15:47:40Z,2025-08-13T15:47:40Z
OBS_008692,SRC_002029,,,Direct infrastructure overlap between infra-host-3365.synthetic and known INFRA_CLUSTER_21 nodes.,2026-08-02T00:00:00Z,,,,,infrastructure,en,infrastructure,0.56,2026-08-02T00:00:00Z,2026-08-08T00:00:00Z
